company,product name ,category,ingredients,link,total number of reviews,product rate 
UOMA Beauty,Double Take Skin Perfection Blush Duo,"Home
Makeup
Face
Blush","Matte Ingredients: Mica, Alumina, Zinc Stearate, Methylpropanediol, Caprylyl Glycol, Phenylpropanol, Caprylic/Capric Triglyceride, Octyldodecyl Stearoyl Stearate, Astrocaryum Murumuru Seed Butter, Sodium Dehydroacetate. May Contain [+/-]: Ultramarines (CI 77007), Red 7, Lake (CI 15850), Red 28 Lake (CI 45410), Iron Oxides (CI 77491), Iron Oxides (CI 77499), Yellow 5 Lake (CI 19140), Red 7 (CI 15850), Red 7 (CI 15850).
Shimmer: Mica, Boron Nitride, Dimethicone, Aluminum Hydroxide, Caprylic/Capric, Triglyceride, Zinc Stearate, Methylpropanediol, Zea Mays (Corn) Starch, Silica, Octyldodecyl Stearoyl Stearate, Butyrospermum Parkii (Shea) Butter, Dimethiconol, Caprylyl Glycom, Lauroyl Lysine, Sodium Dehydroacetate, Phenylpropanol, Tin Oxide Astrocaryum Murumuru Seed Butter, Ectoin, Citric Acid. May Contain [+/-] Red 7 (CI 15850), Blue 1 Lake (CI 42090), Iron Oxides (CI 77492) Iron Oxides (CI 77499), Red 7 Lake (CI 15850), Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Yellow 5 Lake (CI 19140).",https://www.ulta.com/p/double-take-skin-perfection-blush-duo-pimprod2038816?sku=2600954,0,5
CHANEL,LES 4 OMBRES Multi-Effect Quadra Eyeshadow,"Home
Makeup
Eyes
Eyeshadow","Cetearyl Ethylhexanoate, Synthetic Fluorphlogopite, Glycerin, Hdi/Trimethylol Hexyllactone Crosspolymer, C12-20 Acid Peg-8 Ester, Squalane, Caprylyl Glycol, Dimethicone, Zinc Stearate, Ethylhexylglycerin, Polysorbate 80, Nylon-12, 1,2-Hexanediol, Dicalcium Phosphate, Chondrus Crispus Extract, Xanthan Gum, Polysorbate 20, Calcium Chloride, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Silica, Tin Oxide, Talc, Sodium Chloride, [+ / - (May Contain), CI 75470 (Carmine), CI 77000 (Aluminum Powder), CI 77007 (Ultramarines), CI 77163 (Bismuth Oxychloride), CI 77288 (Chromium Oxide Greens), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77510 (Ferric Ammonium Ferrocyanide), CI 77510 (Ferric Ferrocyanide), CI 77742 (Manganese Violet), CI 77891 (Titanium Dioxide), Mica], IL35A-III.",https://www.ulta.com/p/les-4-ombres-multi-effect-quadra-eyeshadow-pimprod2030017?sku=2528366,0,4.1
BLK/OPL,Oil Absorbing Pressed Powder,"Home
Makeup
Face
Face Powder","Talc, Zea Mays (Corn) Starch, Caprylic/Capric Triglyceride, Ethylhexyl Palmitate, Zinc Stearate, Ethylhexylglycerin, Lauryl Methacrylate/Glycol Dimethacrylate Crosspolymer, Magnesium Myristate, Sodium Dehydroacetate, Ascorbyl Palmitate. May Contain/Peut Contenir (±): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77007 (Ultramarines).",https://www.ulta.com/p/oil-absorbing-pressed-powder-pimprod2022249?sku=2578426,0,4.3
Jaclyn Cosmetics,Strawberry Feels Palette,"Home
Gifts
By Category
Makeup Gifts","All The Feels, Lemonade, Berry Whipped, & Cobbler: Talc, Zinc Stearate, Zea Mays (Corn) Starch, Pentaerythrityl Tetraisostearate, Collagen, Silica, Diisostearyl Malate, Caprylyl Glycol, Dimethicone, Sodium Hyaluronate, Ethylhexylglycerin, Caprylic/capric Triglyceride, Triethoxycaprylylsilane, Ruby powder, Rosa Hybrid Flower Extract, Tocopherol, Alumina, Glycerin. May Contain: Carmine (CI 75470), Bismuth Oxychloride (CI 77163), Blue 1 Lake (CI 42090), Yellow 5 Lake (CI 19140), Iron Oxides (CI 77499, 77491), Titanium Dioxide (CI 77891), Manganese Violet (CI 77742).
Day Date* Caution: Not intended for use in the eye area: Talc, Zinc Stearate, Zea Mays (Corn) Starch, Pentaerythrityl Tetraisostearate, Collagen, Silica, Diisostearyl Malate, Caprylyl Glycol, Dimethicone, Sodium Hyaluronate, Ethylhexylglycerin, Caprylic/Capric Triglyceride, Ruby Powder, Rosa Hybrid Flower Extract, Tocopherol. May Contain: Bismuth Oxychloride (CI 77163), Red 6 (CI 15850), Red 28 Lake (CI 45410).
Picnic, Shortcake, Picnic Pie: Talc, Zinc Stearate, Zea Mays (Corn) Starch, Pentaerythrityl Tetraisostearate, Collagen, Silica, Triethoxycaprylylsilane, Caprylyl Glycol, Diisostearyl Malate, Dimethicone, Sodium Hyaluronate, Ethylhexylglycerin, Caprylic/Capric Triglyceride, Alumina, Glycerin, Ruby Powder, Rosa Hybrid Flower Extract, Tocopherol, Mica. May Contain: Titanium Dioxide (CI 77891), Bismuth Oxychloride (CI 77163), Ultramarines (CI 77007), Iron Oxides (CI 77492, 77491), Manganese Violet (CI 77742), Yellow 5 Lake (CI 19140).
Sugarcoated, Fresh Picked: Mica, Squalane, Calcium Sodium Borosilicate, Synthetic Fluorphlogopite, Zinc Stearate
Hydrogenated Styrene/Isoprene Copolymer, Collagen, Caprylyl Glycol, Sodium Hyaluronate, Ethylhexylglycerin, Caprylic/Capric Triglyceride, Ruby Powder Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Rosa Hybrid Flower Extract, Tocopherol, Silica, Calcium Titanium Borosilicate, Tin Oxide. May Contain: Titanium Dioxide (CI 77891), Iron Oxide (CI 77491), Yellow 5 Lake (CI 19140), Carmine (CI 75470)",https://www.ulta.com/p/strawberry-feels-palette-pimprod2034205?sku=2598362,0,4.9
Buxom,Staycation Vibes Primer-Infused Bronzer,"Home
Makeup
Face
Bronzer","Rooftop Tan Outer Ring: Talc, Mica, Aluminum Starch Octenylsuccinate, Nylon-12, Trimethylolpropane Triisostearate, Trimethylsiloxysilicate, Dimethicone, Ethylhexylglycerin, Caprylyl Glycol, Bis-Hydroxyethoxypropyl Dimethicone, Polyglyceryl-3 Ricinoleate, Zinc Stearate, Fragrance (Parfum), Phenoxyethanol. May Contain/Peut Contenir: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Blue 1 Lake (CI 42090), Yellow 5 Lake (CI 19140).
Rooftop Tan Inner Core: Talc, Mica, Aluminum Starch Octenylsuccinate, Nylon-12, Trimethylolpropane Triisostearate, Trimethylsiloxysilicate, Dimethicone, Synthetic Fluorphlogopite, Ethylhexylglycerin, Caprylyl Glycol, Bis-Hydroxyethoxypropyl Dimethicone, Polyglyceryl-3 Ricinoleate, Zinc Stearate, Fragrance (Parfum), Phenoxyethanol. May Contain/Peut Contenir: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Blue 1 Lake (CI 42090), Yellow 5 Lake (CI 19140).
Backyard Bronze Outer Ring And Inner Core: Talc, Mica, Aluminum Starch Octenylsuccinate, Nylon-12, Trimethylolpropane Triisostearate, Trimethylsiloxysilicate, Dimethicone, Ethylhexylglycerin, Caprylyl Glycol, Bis-Hydroxyethoxypropyl Dimethicone, Polyglyceryl-3 Ricinoleate, Zinc Stearate, Fragrance (Parfum), Phenoxyethanol. May Contain/Peut Contenir: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Blue 1 Lake (CI 42090), Yellow 5 Lake (CI 19140).",https://www.ulta.com/p/staycation-vibes-primer-infused-bronzer-pimprod2014886?sku=2562700,0,4.7
Madison Reed,The Great Cover Up Root Touch Up + Brow Filler,"Home
Hair
Hair Color
Root Touch Up","Talc, Caprylic/Capric Triglyceride, Zinc Stearate, Silica, Trimethylsiloxysilicate, Ethylhexylglcerin, Dimethicone, Sodium Dehydroacetate, Fragrance (Parfum), Water (Aqua), Argania Spinosa (Argan) Kernel Oil, Hydrolyzed Keratin, Helianthus Annuus Seed Oil, Panax Gingeng Root Extract, Linalool, Limonene, Coumarin, Benzyl Benzoate, Butylphenyl Methylproprional, Iron Oxides (Ci 77499, Ci 77491, Ci 77492)",https://www.ulta.com/p/great-cover-up-root-touch-up-brow-filler-pimprod2030502?sku=2589588,0,4.7
Jaclyn Cosmetics,Sun Bathe Pressed Bronzer,"Home
Makeup
Face
Bronzer","Synthetic Fluorphlogopite, Mica, Zinc Stearate, Octyldodecyl Stearoyl Stearate, HDI/Trimethylol Hexyllactone Crosspolymer, Squalane, Stearoyl Glutamic Acid, Silica, Sodium Acetylated Hyaluronate, 1,2-Hexanediol, Caprylyl Glycol, Fragrance (Parfum), Benzyl Benzoate. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Manganese Violet (CI 77742).",https://www.ulta.com/p/sun-bathe-pressed-bronzer-pimprod2033445?sku=2595818,0,4
ColourPop,Disney and ColourPop Alice in Wonderland Lost in Wonderland Pressed Powder Palette,"Home
Makeup
Gifts & Value Sets","Talking Flowers, That Way, Mad Tea Party: Synthetic Fluorphlogopite, Talc, Boron Nitride, Zinc Stearate, Lauroyl Lysine, Magnesium Stearate, Dimethicone, Caprylic/Capric Triglyceride, Silica, Phenoxyethanol, Caprylyl Glycol, Dimethiconol, Ethylhexylglycerin, Hexylene Glycol. May Contain: Carmine (Ci 75470), Chromium Oxide Greens (Ci 77288), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Manganese Violet (Ci 77742), Mica (Ci 77019), Titanium Dioxide (Ci 77891).
That's Logic: Synthetic Fluorphlogopite, Talc, Boron Nitride, Zinc Stearate, Alumina, Lauroyl Lysine, Magnesium Stearate, Dimethicone, Caprylic/Capric Triglyceride, Silica, Phenoxyethanol, Caprylyl Glycol, Dimethiconol, Ethylhexylglycerin, Hexylene Glycol. May Contain: Blue 1 Lake (Ci 42090), Iron Oxides (Ci 77491), Mica (Ci 77019), Red 40 Lake (Ci 16035), Titanium Dioxide (Ci 77891), Yellow 5 Lake (Ci 19140).
Curiouser & Curiouser: Talc, Boron Nitride, Zinc Stearate, Lauroyl Lysine, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Magnesium Stearate, Dimethicone, Caprylic/Capric Triglyceride, Silica, Phenoxyethanol, Caprylyl Glycol, Dimethiconol, Tin Oxide, Ethylhexylglycerin, Hexylene Glycol. May Contain: Blue 1 Lake (Ci 42090), Manganese Violet (Ci 77742), Mica (Ci 77019), Titanium Dioxide (Ci 77891), Ultramarines (Ci 77007).
Nothing Impossible: Synthetic Fluorphlogopite, Boron Nitride, Lauroyl Lysine, Calcium Sodium Borosilicate, Zinc Stearate, Magnesium Stearate, Caprylic/Capric Triglyceride, Dimethicone, Triethoxycaprylylsilane, Phenoxyethanol, Talc, Caprylyl Glycol, Dimethiconol, Tin Oxide, Silica, Ethylhexylglycerin, Hexylene Glycol. May Contain: Iron Oxides (Ci 77499), Mica (Ci 77019), Titanium Dioxide (Ci 77891).
Down The Rabbit Hole, Very Merry Unbirthday, AEIOU: Dimethicone, Synthetic Fluorphlogopite, Magnesium Myristate, Lauroyl Lysine, Boron Nitride, Silica, Tin Oxide, Dimethiconol, Phenoxyethanol, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol. May Contain: Ferric Ferrocyanide (Ci 77510), Iron Oxides (Ci 77491, Ci 77499), Manganese Violet (Ci 77742), Mica (Ci 77019), Titanium Dioxide (Ci 77891), Ultramarines (Ci 77007).
Stark Raving Mod: Dimethicone, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Magnesium Myristate, Lauroyl Lysine, Calcium Sodium Borosilicate, Boron Nitride, Silica, Tin Oxide, Dimethiconol, Phenoxyethanol, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol. May Contain: Blue 1 Lake (Ci 42090), Chromium Oxide Greens (Ci 77288), Ferric Ferrocyanide (Ci 77510), Iron Oxides (Ci 77491, Ci 77492), Mica (Ci 77019), Titanium Dioxide (Ci 77891).
I'm Late: Polyethylene Terephthalate, Synthetic Fluorphlogopite, Ricinus Communis (Castor) Seed Oil, Polymethyl Methacrylate, Diisostearyl Malate, Polyglyceryl-10 Pentaisostearate, Acrylates Copolymer, Lauroyl Lysine, Magnesium Myristate, Chlorphenesin, Dehydroacetic Acid, Dimethicone, Tin Oxide. May Contain: Titanium Dioxide (Ci 77891).
Lose Something?: Polyethylene Terephthalate, Ricinus Communis (Castor) Seed Oil, Synthetic Fluorphlogopite, Acrylates Copolymer, Diisostearyl Malate, Polyglyceryl-10 Pentaisostearate, Lauroyl Lysine, Magnesium Myristate, Chlorphenesin, Dehydroacetic Acid, Dimethicone, Tin Oxide, Silica. May Contain: Iron Oxides (Ci 77491), Manganese Violet (Ci 77742), Titanium Dioxide (Ci 77891).",https://www.ulta.com/p/disney-colourpop-alice-in-wonderland-lost-in-wonderland-pressed-powder-palette-pimprod2038856?sku=2609018,0,4.7
NABLA,Dreamy Palette,"Home
Gifts
By Category
Makeup Gifts","Immaculate, Vanitas, Byzantine, Inception, Rose Gold: Mica, Octyldodecyl Stearoyl Stearate, Talc, Pentaerythrityl Tetraisostearate, Caprylyl Glycol, Phenoxyethanol, Magnesium Myristate, Tin Oxide, Hexylene Glycol. May Contain: CI 77891 (Titanium Dioxide), CI 77491 (Iron Oxides), CI 77510 (Ferric Ferrocyanide), CI 15850 (Red 7 Lake).
Delirium: Talc, Synthetic Fluorphlogopite, Silica, Dimethicone, Diisostearyl Malate, Zinc Stearate, Caprylic/Capric Triglyceride, Mica, Caprylyl Glycol, Phenoxyethanol, Hexylene Glycol. May Contain: CI 77491 - CI 77499 (Iron Oxides), CI 15850 (Red 7 Lake).
Metal Cupid: Mica, Octyldodecyl Stearoyl Stearate, Talc, Pentaerythrityl Tetraisostearate, Caprylyl Glycol, Phenoxyethanol, Magnesium Myristate, Hexylene Glycol, Synthetic Fluorphlogopite. May Contain: CI 77891 (Titanium Dioxide), CI 77491 - CI 77499 (Iron Oxides).
Dogma: Mica, Polymethyl Methacrylate, Talc, Silica, Dimethicone, Triethoxycaprylylsilane, Diisostearyl Malate, Hexyl Laurate, Caprylyl Glycol, Phenoxyethanol, Hexylene Glycol, Zinc Stearate. May Contain: CI 77891 (Titanium Dioxide), CI 77491 - CI 77499 (Iron Oxides), CI 77007 (Ultramarines).",https://www.ulta.com/p/dreamy-palette-pimprod2015573?sku=2566319,0,3.8
Wet n Wild,Let's Play Together Perfect Pair Complexion Trio,"Home
Makeup
Face
Highlighter","Highlighter: Mica, Synthetic Fluorphlogopite, Polybutene, Hydrogenated Polydecene, Octyldodecanol, Calcium Aluminum Borosilicate, Tridecyl Trimellitate, Zinc Stearate, Phenoxyethanol, Caprylyl Glycol, Tin Oxide, Tocopheryl Acetate, Ethylhexylglycerin, Hexylene Glycol, Boron Nitride, Silica, Chlorphenesin, Sodium Dehydroacetate, O-Cymen-5-Ol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491).
Blush: Mica, Synthetic Fluorphlogopite, Polybutene, Zinc Stearate, Hydrogenated Polydecene, Octyldodecanol, Tridecyl Trimellitate, Phenoxyethanol, Boron Nitride, Silica, Tocopheryl Acetate, Chlorphenesin, Sodium Dehydroacetate, O-Cymen-5-Ol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Dimethicone (In Center Shade). May Contain: Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Red 6 (CI 15850), Red 7 Lake (CI 15850), Ultramarines (CI 77007), Red 40 Lake (CI 16035).",https://www.ulta.com/p/lets-play-together-perfect-pair-complexion-trio-pimprod2038976?sku=2608745,0,5
Clinique,Beyond Perfecting Powder Foundation + Concealer,"Home
Makeup
Face
Foundation","Talc, Octyldodecyl Stearoyl Stearate, Zinc Stearate, Zinc Laurate, Dimethicone, Bentonite, HDI / Trimethylol Hexyllactone Crosspolymer, Silica, Astrocaryum Murumuru Seed Butter, Glycerin, Squalane, Lauroyl Lysine, Hydrolyzed Soy Protein, Cetearyl Dimethicone Crosspolymer, Lecithin, Tocopheryl Acetate, Tetrahexyldecyl Ascorbate, Water / Aqua / Eau, Magnesium Myristate, Potassium Sorbate, Coconut Acid, Tetrasodium EDTA, Chlorphenesin.
May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Ultramarines (CI 77007), Bismuth Oxychloride (CI 77163), Red 7 Lake (CI 15850), Blue 1 Lake (CI 42090), Carmine (CI 75470).
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/beyond-perfecting-powder-foundation-concealer-xlsImpprod12991071?sku=2503904,0,4.4
ColourPop,By The Rosé Pressed Powder Palette,"Home
Gifts
By Price
$25 and Under","Sparkling: Calcium Sodium Borosilicate, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Magnesium Myristate, Cetearyl Ethylhexanoate, Lauroyl Lysine, Silica, Jojoba Esters, Helianthus Annuus (Sunflower) Seed Oil, Phenoxyethanol, Caprylyl Glycol, Tin Oxide, Ethylhexylglycerin, Hexylene Glycol, Acacia Decurrens Extract, Polyglycerin-3, Dimethicone, Titanium Dioxide (Ci 77891), Mica (Ci 77019), Bismuth Oxychloride (Ci 77163), Iron Oxides (Ci 77491).
Cheers Babe, Over Ice: Dimethicone, Calcium Sodium Borosilicate, Magnesium Myristate, Silica , Lauroyl Lysine, Boron Nitride, Synthetic Fluorphlogopite, Dimethiconol, Phenoxyethanol, Tin Oxide, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol. May Contain (+/-): Mica (Ci 77019), Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Carmine (Ci 75470).
Sunday Soiree, Picnic Basket: Synthetic Fluorphlogopite, Talc, Boron Nitride, Zinc Stearate, Lauroyl Lysine, Magnesium Stearate, Dimethicone, Caprylic/Capric Triglyceride, Silica, Phenoxyethanol, Caprylyl Glycol, Dimethiconol, Ethylhexylglycerin, Hexylene Glycol. May Contain (+/-): Blue 1 Lake (Ci 42090), Titanium Dioxide (Ci 77891), Mica (Ci 77019), Red 40 Lake (Ci 16035), Yellow 5 Lake (Ci 19140), Iron Oxides (Ci 77491).
Ripe: Dimethicone, Synthetic Fluorphlogopite, Magnesium Myristate, Lauroyl Lysine, Boron Nitride, Dimethiconol, Phenoxyethanol, Tin Oxide, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Mica (Ci 77019), Iron Oxides (Ci 77491), Titanium Dioxide (Ci 77891).
Sweetness: Zinc Stearate, Synthetic Fluorphlogopite, Boron Nitride, Polymethylsilsesquioxane, Calcium Sodium Borosilicate, Magnesium Stearate, Dimethicone, Caprylic/Capric Triglyceride, Phenoxyethanol, Silica, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Dimethiconol, Tin Oxide, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Mica (Ci 77019), Red 40 Lake (Ci 16035), Titanium Dioxide (Ci 77891).
Savor It, Effervescent: Boron Nitride, Aluminum Starch Octenylsuccinate, Zinc Stearate, Dimethicone, Phenoxyethanol, Lauroyl Lysine, Caprylyl Glycol, Dimethiconol, Dimethicone , Ethylhexylglycerin, Hexylene Glycol. May Contain (+/-): Red 40 Lake (Ci 16035), Mica (Ci 77019), Manganese Violet (Ci 77742), Iron Oxides (Ci 77499), Titanium Dioxide (Ci 77891), Blue 1 Lake (Ci 42090).",https://www.ulta.com/p/by-rose-pressed-powder-palette-pimprod2030229?sku=2592780,0,4.8
CoverGirl,Clean Fresh Clean Color Eyeshadow,"Home
Gifts
By Category
Makeup Gifts","Shimmer: Mica, Calcium Aluminum Borosilicate, Synthetic Fluorphlogopite, Oryza Sativa (Rice) Extract, Caprylic/Capric Triglyceride, Lauroyl Lysine, Magnesium Myristate, Silica, Sodium Dehydroacetate, Sorbic Acid, Caesalpinia Sappan Bark Extract, Magnesium Stearate, Boron Nitride, Tin Oxide. May Contain: Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Bronze Powder (CI 77400), Copper Powder (CI 77400), Manganese Violet (CI 77742), Ultramarines (CI 77007), Aluminum Powder (CI 77000), Red 40 Lake (CI 16035), Yellow 5 Lake (CI 19140), Bismuth Oxychloride (CI 77163), Ferric Ferrocyanide (CI 77510).
Metallic: Calcium Aluminum Borosilicate, Mica, Ethylhexyl Palmitate, Oryza Sativa (Rice) Extract, Synthetic Fluorphlogopite, Phenyl Trimethicone, Zinc Stearate, Silica, Sodium Dehydroacetate, Sorbic Acid, Boron Nitride, Tin Oxide. May Contain: Iron Oxides (CI 77491, CI 77492, CI 77499), Aluminum Powder (CI 77000), Titanium Dioxide (CI 77891), Bronze Powder (CI 77400), Manganese Vi- olet (CI 77742), Ferric Ferrocyanide (CI 77510), Ultramarines (CI 77007).
Matte: Mica, Zinc Stearate, Boron Nitride, Ethylhexyl Palmitate, Silica, Calcium Aluminum Borosilicate, Polyethylene Terephthalate, Sodium Dehydroacetate, Sorbic Acid, Oryza Sativa (Rice) Extract, Tin Oxide. May Contain: Iron Oxides (CI 77491, CI 77492, CI 77499), Manganese Violet (CI 77742), Titanium Dioxide (CI 77891), Ultramarines (CI 77007), Blue 1 Lake (CI 42090), Yellow 5 Lake (CI 19140), Aluminum Powder (CI 77000).",https://www.ulta.com/p/clean-fresh-clean-color-eyeshadow-pimprod2036433?sku=2604208,0,4.4
KIKO Milano,Glow Fusion Powder Highlighter,"Home
Makeup
Face
Highlighter","Talc, Mica, Cetearyl Ethylhexanoate, Isononyl Isononanoate, Silica, Zinc Stearate, Caprylyl Glycol, Ethylhexylglycerin, Tin Oxide. +/- (May Contain): CI 77891 (Titanium Dioxide), CI 77491 - CI 77492 - CI 77499 (Iron Oxides).",https://www.ulta.com/p/glow-fusion-powder-highlighter-pimprod2032258?sku=2595761,0,4
Too Faced,Born This Way Sunset Stripped Complexion-Inspired Eye Shadow Palette,"Home
Makeup
Eyes
Eyeshadow Palettes","Shell We Dance, Shell Yeah, Sandy Cheeks: Calcium Sodium Borosilicate, Synthetic Fluorphlogopite, Octyldodecyl Stearoyl Stearate, Mica, Diisostearyl Malate, Hydrogenated Polycyclopentadiene, Isododecane, Hydrogenated Polyisobutene, Zinc Stearate, Glycerin, Sodium Hyaluronate, Cocos Nucifera (Coconut) Fruit Juice, Caprylyl Glycol, Rhododendron Ferrugineum Extract, Hexylene Glycol, Polyethylene, Water\Aqua\Eau, Tin Oxide, Copernicia Cerifera (Carnauba) Wax\ Copernicia Cerifera Cera \Cire De Carnauba, Fragrance (Parfum), Cocos Nucifera (Coconut) Liquid Endosperm, Tocopherol, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, [+/- Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Carmine (CI 75470), Yellow 5 Lake (CI 19140)].
Suns Out, Surfboard, Hey, Honey, So So Hot, Bonfire Babes: Calcium Aluminum Borosilicate, Mica, Octyldodecyl Stearoyl Stearate, Diisostearyl Malate, Polybutene, Aluminum Starch Octenylsuccinate, Silica, Zinc Stearate, Hydrogenated Polycyclopentadiene, Caprylic/Capric Triglyceride, Cocos Nucifera (Coconut) Fruit Juice, Rhododendron Ferrugineum Extract, Caprylyl Glycol, Sodium Hyaluronate, C10-18 Triglycerides, Glycerin, Dimethicone, Polyethylene, Tin Oxide, Hexylene Glycol, Copernicia Cerifera (Carnauba) Wax\ Copernicia Cerifera Cera \Cire De Carnauba, Synthetic Fluorphlogopite, Water\Aqua\Eau, Cocos Nucifera (Coconut) Liquid Endosperm, Fragrance (Parfum), Sodium Dehydroacetate, Tocopherol, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, [+/- Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Carmine (CI 75470), Copper Powder (CI 77400), Bronze Powder (CI 77400), Aluminum Powder (CI 77000), Yellow 5 Lake (CI 19140)].
Cocoa Glow, Black Sand, High Tide, Nude Beach, Sun Chaser, Butter Pecan, Golden Hour, Chai Times: Mica, Zinc Stearate, Trimethylsiloxysilicate, Caprylyl Methicone, Lauroyl Lysine, Rhododendron Ferrugineum Extract, Dimethiconol, Cocos Nucifera (Coconut) Fruit Juice, Glycerin, Sodium Hyaluronate, Caprylyl Glycol, Methylpropanediol, Silica, Trimethylsiloxyphenyl Dimethicone, Dimethicone, Triethoxycaprylylsilane, Nylon-11, Phenylpropanol, Water\Aqua\Eau, Cocos Nucifera (Coconut) Liquid Endosperm, Fragrance (Parfum), Potassium Sorbate, Sodium Benzoate, [+/- Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Carmine (CI 75470), Yellow 5 Lake (CI 19140)].",https://www.ulta.com/p/born-this-way-sunset-stripped-complexion-inspired-eye-shadow-palette-pimprod2031898?sku=2594149,0,4.6
ColourPop,Petals En Pointe Pressed Powder Palette,"Home
Makeup
Eyes
Eyeshadow Palettes","Take A Bow, Grand Finale, Lace Me Up: Synthetic Fluorphlogopite, Talc, Boron Nitride, Zinc Stearate, Lauroyl Lysine, Magnesium Stearate, Dimethicone, Caprylic/Capric Triglyceride, Silica, Phenoxyethanol, Caprylyl Glycol, Dimethiconol, Ethylhexylglycerin, Hexylene Glycol. May Contain: Blue 1 Lake (Ci 42090), Iron Oxides (Ci 74491, Ci 77492, Ci 77499), Mica (Ci 77019), Red 40 Lake (Ci 16035), Titanium Dioxide (Ci 77891).
Plie: Talc, Boron Nitride, Calcium Sodium Borosilicate, Zinc Stearate, Lauroyl Lysine, Magnesium Stearate, Calcium Aluminum Borosilicate, Dimethicone, Caprylic/Capric Triglyceride, Silica, Phenoxyethanol, Synthetic Fluorphlogopite, Caprylyl Glycol, Dimethiconol, Ethylhexylglycerin, Hexylene Glycol, Tin Oxide. May Contain: Iron Oxides (Ci 77492, Ci 77499), Mica (Ci 77019), Titanium Dioxide (Ci 77891).
Encore: Calcium Sodium Borosilicate, Boron Nitride, Aluminum Starch Octenylsuccinate, Zinc Stearate, Dimethicone, Phenoxyethanol, Lauroyl Lysine, Caprylyl Glycol, Dimethiconol, Ethylhexylglycerin, Hexylene Glycol. May Contain: Blue 1 Lake (Ci 42090), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Mica (Ci 77019), Red 40 Lake (Ci 16035), Titanium Dioxide (Ci 77891).
Fluffed Tutu, Pink Ribbon, Satin Tips: Dimethicone, Synthetic Fluorphlogopite, Magnesium Myristate, Lauroyl Lysine, Alumina, Calcium Sodium Borosilicate, Boron Nitride, Silica, Dimethiconol, Phenoxyethanol, Caprylyl Glycol, Tin Oxide, Ethylhexylglycerin, Hexylene Glycol. May Contain: Aluminum Powder (Ci 77000), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Mica (Ci 77019), Titanium Dioxide (Ci 77891).
Up To Barre: Synthetic Fluorphlogopite, Octyldodecyl Stearoyl Stearate, Calcium Sodium Borosilicate, Ptfe, Cetearyl Ethylhexanoate, Magnesium Myristate, Lauroyl Lysine, Jojoba Esters, Phenoxyethanol, Helianthus Annuus (Sunflower) Seed Oil, Caprylyl Glycol, Silica, Ethylhexylglycerin, Hexylene Glycol, Acacia Decurrens Extract, Polyglycerin-3, Dimethicone. May Contain: Bismuth Oxychloride (Ci 77163), Iron Oxides (Ci 77491, Ci 77499), Mica (Ci 77019), Titanium Dioxide (Ci 77891).",https://www.ulta.com/p/petals-en-pointe-pressed-powder-palette-pimprod2037007?sku=2605481,0,4.8
