company,product name ,category,ingredients,link,total number of reviews,product rate 
Buttah Skin,Tinted Mineral Sunscreen SPF 30,"Home
Body Care
Suncare
Sunscreen","Water, Caprylic/Capric Triglyceride, Cyclopentasiloxane, Propanediol, Dimethicone, Glycerin, C12-15 Alkyl Benzoate, Peg-100 Stearate, Glyceryl Stearate, Cetyl Alcohol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Glyceryl Caprylate, Cyclohexasiloxane, Sucrose Cocoate, Citric Acid, Sodium Citrate, Sodium Pca, Glyceryl Isostearate, Alumina, Caprylyl Methicone, Polyhydroxystearic Acid, Triethoxysilylethyl Polydimethylsiloxyethyl Hexyl Dimethicone, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Chlorphenesin, Iron Oxides, Allantoin, Xantham Gum, Camellia Oleifera Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Glyceryl Undecylenate, Panthenol, Phytic Acid, Sodium Hyaluronate.",https://www.ulta.com/p/tinted-mineral-sunscreen-spf-30-pimprod2029216?sku=2590116,0,3.7
Black Girl Sunscreen,Make It Hybrid SPF 50,"Home
Body Care
Suncare
Sunscreen","Acrylic Acid/Vp Crosspolymer, Aloe Barbadensis Leaf Juice, Butyrospermum Parkii (Shea) Butter, Caprylhydroxamic Acid, Caprylic/Capric Triglyceride, Daucus Carota Sativa (Carrot) Seed Oil, Ethyl Ferulate, Glycerin, Glyceryl Caprylate, Glyceryl Undecylenate, Helianthus Annuus (Sunflower) Seed Oil, Lavandula Angustifolia (Lavender) Oil, Olus Oil, Persea Gratissima (Avocado) Oil, Pongamia Pinnata Seed Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Hydroxide, Tetrasodium Glutamate Diacetate, Tocopheryl Acetate, Triethoxycaprylylsilane, Vp/Acrylates/Lauryl Methacrylate Copolymer, Water.",https://www.ulta.com/p/make-it-hybrid-spf-50-pimprod2036754?sku=2606302,0,2.5
florence by mills,Sunny Skies Facial Moisturizer Broad Spectrum SPF 30,"Home
Skin Care
Moisturizers
Face Moisturizer","Aqua (Water, Eau), Polyhydroxystearic Acid, C13-15 Alkane, Pentylene Glycol, C15-19 Alkane, Propanediol, Physalis Alkekengi Calyx Extract, Tocopherol, Caprylic/Capric Triglyceride, Gluconolactone, Bis-Diglyceryl Polyacyladipate-2, Polyacrylate Crosspolymer-6, Cetearyl Alcohol, Bisabolol, Inositol, Polyglyceryl-3 Polyricinoleate, Lecithin, Isostearic Acid, Coco-Glucoside, Arachidyl Alcohol, Polyglyceryl-3 Lactate/Laurate, Polyglycerin-3, Arachidyl Glucoside, Sodium Dilauramidoglutamide Lysine, Sclerotium Gum, Behenyl Alcohol, Xanthan Gum, Glucose, Beta-Carotene, Sodium Phytate, t-Butyl Alcohol, Calcium Gluconate, Sodium Benzoate, Sodium Citrate, Citric Acid.",https://www.ulta.com/p/sunny-skies-facial-moisturizer-broad-spectrum-spf-30-pimprod2032738?sku=2594307,0,4.5
Tarte,BB Blur Tinted Moisturizer Broad Spectrum SPF 30 Sunscreen,"Home
Makeup
Face
BB & CC Creams","Cyclopentasiloxane, isododecane, polysilicone-11, mica, polymethylsilsesquioxane, hexyl laurate, PEG-10 dimethicone, polyglyceryl-4 isostearate, stearic acid, cetyl PEG/PPG-10/1 dimethicone, alumina, triethoxycaprylylsilane, dipalmitoyl hydroxyproline, diamond powder, iron oxides.",https://www.ulta.com/p/bb-blur-tinted-moisturizer-broad-spectrum-spf-30-sunscreen-xlsImpprod4980083?sku=2254184,0,4.6
NYX Professional Makeup,Sweet Cheeks Creamy Powder Blush (Matte),"Home
Makeup
Face
Blush","Talc, Nylon-12, Ethylhexyl Palmitate, Trimethylsiloxyphenyl Dimethicone, Zinc Oxide [nano] / Zinc Oxide, Isostearyl Isostearate, Octyldodecanol, Barium Sulfate, Alumina, Aluminum Hydroxide, Caprylyl Glycol, Octyldodecyl Stearoyl Stearate, Phenoxyethanol. May Contain: CI 15850 / Red 7 Lake, CI 45410 / Red 28 Lake, CI 77007 / Ultramarines, CI 77491, CI 77492, CI 77499 / Iron Oxides, CI 77891 / Titanium Dioxide, Mica, CI 15850 / Red 6, CI 19140 / Yellow 5 Lake, CI 42090 / Blue 1 Lake.",https://www.ulta.com/p/sweet-cheeks-creamy-powder-blush-matte-pimprod2007000?sku=2559859,0,4.4
Tarte,Travel-Size Skin Treat Poreless Tinted Moisturizer SPF 20,"Home
Skin Care
Moisturizers
Tinted Moisturizer","Active: Titanium Dioxide 4.55%, Zinc Oxide 3.50%. Inactive: Cyclopentasiloxane, Isododecane, Polysilicone-11, Polymethylsilsesquioxane, Hexyl Laurate, Peg-10 Dimethicone, Polyglyceryl-4 Isostearate, Mica, Stearic Acid, Cetyl Peg/Ppg-10/1 Dimethicone, Alumina, Triethoxycaprylylsilane, Dipalmitoyl Hydroxyproline, Diamond Powder, Iron Oxides.",https://www.ulta.com/p/travel-size-skin-treat-poreless-tinted-moisturizer-spf-20-pimprod2023345?sku=2578733,0,3.6
Neutrogena,Purescreen+ Tinted Mineral Sunscreen,"Home
Body Care
Suncare
Sunscreen","Active Iingredients: Titanium Dioxide (3.2), Zinc Oxide (21.6).
Inactive Ingredients: Water, Isohexadecane, Dicaprylyl Carbonate, Dimethicone, Isopropyl Palmitate, Isononyl Isononanoate, Cetyl PEG/PPG-10/1 Dimethicone, C12-15 Alkyl Benzoate, Sodium Chloride, Polyhydroxystearic Acid, Tocopheryl Acetate, Triethoxycaprylylsilane, Sorbitan Sesquioleate, Phenoxyethanol, Ethylhexylglycerin, Dimethiconol, Aluminum Hydroxide, Dimethicone Crosspolymer, Stearic Acid, Xanthan Gum, Iron Oxides.",https://www.ulta.com/p/purescreen-tinted-mineral-sunscreen-pimprod2037357?sku=2606100,0,4.8
ULTA Beauty Collection,Mineral Powder Foundation,"Home
Makeup
Face
Foundation","Mica, Bismuth Oxychloride, Zinc Oxide, Ethylhexyl Palmitate, Sodium Dehydroacetate, Sorbic Acid, Potassium Sorbate, Carthamus Tinctorius (Safflower) Seed Oil, Chamomilla Recutita (Matricaria) Flower extract, Panax Ginseng Root Extract.
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/mineral-powder-foundation-pimprod2005369?sku=2536603,0,4.2
Tarte,Shape Tape Vegan Pressed Powder,"Home
Makeup
Face
Foundation","10N Fair Neutral: Talc, Mica, Ethylhexyl Methoxycinnamate, Silica, Zinc Stearate, Triethoxycaprylylsilane, Diisostearyl Malate, Ethylhexylglycerin, Methicone, Glyceryl Caprylate, Hydrogen Dimethicone, Aluminum Hydroxide, Boron Nitride, Dipentaerythrityl Hexahydroxystearate/ Hexastearate/ Hexarosinate, Hydrogenated Poly (C6-14 Olefin), Hydrogenated Polyisobutene, Kaolin, Nylon-12, Octyldodecyl Stearoyl Stearate, Phenyl Trimethicone, Glycerin, Water/Aqua/Eau, Butylene Glycol, Tocopherol, Carbomer, Sodium Lactate, Polysorbate 20, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7. May Include: Titanium Dioxide (CI 77891), Zinc Oxide (CI 77947), Iron Oxides (CI 77491, CI 77492, CI 77499), Ultramarines (CI 77007).",https://www.ulta.com/p/shape-tape-vegan-pressed-powder-pimprod2002699?sku=2538355,0,4.2
Well People,Lip Butter SPF 15 Tinted Balm,"Home
Makeup
Lips
Lip Tints & Balms","Active: Zinc Oxide 5%. Inactive: Castor Isostearate Succinate, Acacia Decurrens/Jojoba/Sunflower Seed Wax/ Polyglyceryl-Esters, Tribehenin, Oleic/linoleic/linolenic Polyglycerides, Euphorbia Cerifera (Candelilla) Wax*, Simmondsia Chinensis (Jojoba) Oil*, Helianthus Annuus (Sunflower) Seed Oil*, Zinc oxide, Rubus Idaeus (Red Raspberry) Seed Oil*, Daucus Carota Sativa (Carrot) Seed Oil*, Mixed Tocopherols, Camellia Sinensis Leaf Extract*, Mentha Spicata*, Vanilla Planifolia Fruit (or) Vanilla Tahitensis Fruit*. May Contain: Iron Oxide (CI 77489, CI 77491, CI 77492, CI 77499, CI 17200, CI 15850, CI 77742, CI 77019).*Certified Organic.
All W3LL PEOPLE products are made without Petrochemicals, Artificial Preservatives, GMO, Parabens, Dyes, Fragrance, Sulphates, Pthalates, Gylcols, and Nano Particles, as well as thousands of other potentially toxic ingredients.",https://www.ulta.com/p/lip-butter-spf-15-tinted-balm-pimprod2008573?sku=2553301,0,4.1
Mario Badescu,Drying Lotion,"Home
Skin Care
Treatment & Serums
Acne & Blemish Treatments","Isopropyl Alcohol, Aqua (Water, Eau), Calamine, Camphor, Sulfur, Zinc Oxide, Talc, Glycerin, Salicylic Acid, CI 77891 (Titanium Dioxide)",https://www.ulta.com/p/drying-lotion-xlsImpprod6500224?sku=2209808,0,4.3
Shiseido,Urban Environment Oil-Free Sunscreen Broad-Spectrum SPF 42,"Home
Body Care
Suncare
Sunscreen","Active: Purpose Ensulizole 1.0% Sunscreen Homosalate 15.0% Sunscreen Octisalate 5.0% Sunscreen Zinc Oxide 15.5% Sunscreen.
Inactive: Water, Dimethicone, Trisiloxane, Sd Alcohol 40-B, Zinc Oxide, Glycerin, Silica, Peg/Ppg-14/7 Dimethyl Ether, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Peg-10 Dimethicone, Trehalose, Myristyl Myristate, Ethylhexyl Palmitate, Dextrin Palmitate, Isodecyl Neopentanoate, Ascorbyl Tetraisopalmitate, Thiotaurine, Dipotassium Glycyrrhizate, Scutellaria Baicalensis Root Extract, Paeonia Albiflora Root Extract, Sodium Hyaluronate, Sanguisorba Officinalis Root Extract, Camellia Sinensis Leaf Extract, Garcinia Mangostana Bark Extract, Perilla Ocymoides Leaf Extract, Spirulina Platensis Extract, Triethanolamine, Triethoxycaprylylsilane, Butylene Glycol, Disodium Edta, Disteardimonium Hectorite, Tocopherol, Bht, Alcohol, Isostearic Acid, Menthoxypropanediol, Sodium Metabisulfite, Polysilicone-2, Barium Sulfate, Sodium Citrate, Phenoxyethanol, Benzoic Acid, Fragrance, Iron Oxides.",https://www.ulta.com/p/urban-environment-oil-free-sunscreen-broad-spectrum-spf-42-pimprod2030941?sku=2592485,0,4.6
Avène,Cicalfate+ Restorative Protective Cream,"Home
Skin Care
Moisturizers
Face Moisturizer","Water / Eau (Aqua), Caprylic/Capric Triglyceride, Mineral Oil / Huile Minerale (Paraffinum Liquidum), Glycerin, Hydrogenated Vegetable Oil, Zinc Oxide, Propylene Glycol.",https://www.ulta.com/p/cicalfate-restorative-protective-cream-pimprod2020798?sku=2577161,0,4.6
jane iredale,Enlighten Plus Under-Eye Concealer,"Home
Makeup
Face
Concealer","No. 2: Active: Titanium Dioxide 15%, Zinc Oxide 4.5%. Inactive: Aqua/Water/Eau, Coconut Alkanes, Octyldodecyl Neopentanoate, Glycerin, PEG-10 Dimethicone, Lactobacillus Ferment, Stearic Acid, Cocoglycerides, Coco-Caprylate/Caprate, Leuconostoc/Radish Root Ferment Filtrate, Polysilicone-11, Polyhydroxystearic Acid, Chenopodium Quinoa Seed Extract, Albizia Julibrissin Bark Extract, Lonicera Caprifolium (Honeysuckle) Flower Extract (and) Lonicera Japonica (Honeysuckle) Flower Extract, Simmondsia, Chinensis (Jojoba) Seed Oil, Tamarindus Indica Seed Polysaccharide, Alumina, Darutoside. May Contain: Iron Oxides (CI 77489, CI 77491, CI 77492, CI 77499).",https://www.ulta.com/p/enlighten-plus-under-eye-concealer-pimprod2022036?sku=2579049,0,3.6
Neutrogena,Stubborn Acne Spot Drying Lotion - Fragrance Free,"Home
Skin Care
Treatment & Serums
Acne & Blemish Treatments","Active: Sulfur 10% - Purpose: Acne Treatment
Inactive: Isopropyl Alcohol, Water, Calamine, Niacinamide, Zinc Oxide, Zea Mays (Corn) Starch, Magnesium Aluminum Silicate, Salicylic Acid, Titanium Dioxide.",https://www.ulta.com/p/stubborn-acne-spot-drying-lotion-fragrance-free-pimprod2035835?sku=2601051,0,4.3
FLOWER Beauty,Miracle Matte Liquid Lip Color,"Home
Makeup
Lips
Lipstick","Water, Talc, Cyclopentasiloxane, Isononyl Isononanoate, Cetyl PEG/PPG-10/1 Dimethicone, Nylon-12, Sorbitan Isostearate, Lauroyl Lysine, Cetyl Dimethicone, Polyglyceryl-4 Isostearate, Hexyl Laurate, Propylene Glycol, Sodium Chloride, Tocopheryl Acetate, Beeswax, Ricinus Communis (Castor) Seed Oil, Flavor, Diazolidinyl Urea, Methylparaben, Propylparaben, Lecithin. May Contain: Titanium Dioxide, Zinc Oxide, Iron Oxides, Yellow 5 Lake, Red 6 Lake, Mica, Red 7 Lake, Blue 1 Lake, Bismuth Oxychloride, Red 27 Lake, Red 33 Lake.",https://www.ulta.com/p/miracle-matte-liquid-lip-color-xlsImpprod17631367?sku=2525010,0,4.3
Peter Thomas Roth,Therapeutic Sulfur Acne Masque,"Home
Skin Care
Treatment & Serums
Face Masks","Water/Aqua/Eau, Bentonite, Kaolin, Propylene Glycol, Talc, Glycerin, Aloe Barbadensis Leaf Juice, Zinc Oxide (CI 77947), Polysorbate 20, Titanium Dioxide (CI 77891), Carbomer, Fragrance (Parfum), Sodium Hydroxide, Diazolidinyl Urea, Methylparaben, Propylparaben.",https://www.ulta.com/p/therapeutic-sulfur-acne-masque-xlsImpprod11271053?sku=2281337,0,4.5
Avène,Solaire UV Mineral Multi-Defense Sunscreen Fluid SPF 50+,"Home
Body Care
Suncare
Sunscreen","Active: Zinc Oxide (12%). Inactive: Water, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Propanediol, Jojoba Esters, Tridecyl Salicylate, Propanediol, Jojoba Esters, Tridecyl Salicylate, Methylheptyl Isostearate, Polgyclyceryl-4 Diisostearate/Polyhydroxystearate.Sebacate, Niacinamide, Nylon-12, Methylpropanediol, Coco-Caprylate, Iron Oxides, Silica, Avene Thermal Spring Water, Sodium Chloride, Polyglyceryl-2 Dipolyhydroxystearate, Caprylyl Glycol, Bisabolol, Allantoin, Oryza Sativa (Rice) Bran Extract, Lecithin, Phenylpropanol, Helianthus Annuus (Sunflower) Extract, Tocopherol, Rosmarinnus Officinalus (Rosepary) Leaf Extract, Tetrasodium Glutamate Diacetate, Isostearic Acid, Hydrogenated Lecithin, 1,2-Hexanediol, Sodium Hydroxide.",https://www.ulta.com/p/solaire-uv-mineral-multi-defense-sunscreen-fluid-spf-50-pimprod2025371?sku=2585145,0,4.2
NARS,Laguna Bronzer Powder Talc-Free,"Home
Makeup
Face
Bronzer","Synthetic Fluorphlogopite, Mica, Ethylhexyl Palmitate, Silica, Zinc Stearate, Dimethicone, Trimethylsiloxysilicate, Zinc Oxide, Sorbitan Sesquiisostearate, Tocopherol, Isopropyl Titanium Triisostearate, Chlorphenesin, [+/-(May Contain/Peut Contenir): Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Ultramarines (CI 77007)]",https://www.ulta.com/p/laguna-bronzer-powder-talc-free-pimprod2038440?sku=2608920,0,5
Winky Lux,Uni-Brow,"Home
Makeup
Eyes
Eyebrows","Glyceryl Stearate, Ascorbyl Palmitate, Hydrogenated Vegetable Oil, Synthetic Beeswax, Beeswax, Tocopherol, Titanium White (CI 77891), Black Iron Oxide (CI 77499), Copernicia Cerifera (Carnauba) Wax, Zinc Oxide (CI 77947), Red Iron Oxide (CI 77491), Yellow Iron Oxide (CI 77492).",https://www.ulta.com/p/uni-brow-pimprod2006577?sku=2549395,0,4.9
Tarte,Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20,"Home
Skin Care
Moisturizers
Tinted Moisturizer","Medium-Tan: Active: 5% Titanium Dioxide, 5% Zinc Oxide. Inactive: Water, Cyclopentasiloxane, PEG/PPG-18/18 Dimethicone, Octyldodecyl Neopentanoate, Glycerin, Dimethicone, Aluminum Hydroxide, Stearic Acid, Phenoxyethanol, Mica, Boron Nitride, Sodium Dehydroacetate, Caprylyl Glycol, Sodium Chloride, Phytantriol, Kaolin, Magnesium Ascorbyl Phosphate, Palmitic Acid, Dextrin Palmitate, Sodium Hyaluronate, Hexylene Glycol, Retinyl Palmitate, Tocopheryl Acetate, Tocopherol, Tetrahexyldecyl Ascorbate, Methicone, Butylene Glycol, Triethoxycaprylylsilane, Calcium Sodium Phosphosilicate, Saccharum Officinarum (Sugar Cane) Extract, Pyrus Malus (Apple) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Camellia Oleifera Leaf Extract, Panax Ginseng Root Extract, Ginkgo Biloba Leaf Extract, Anthemis Nobilis Flower Extract, Iron Oxides.",https://www.ulta.com/p/amazonian-clay-bb-tinted-moisturizer-broad-spectrum-spf-20-xlsImpprod2430045?sku=2220120,0,4.3
Erborian,CC Crème SPF 25,"Home
Makeup
Face
BB & CC Creams","Active: Ethylhexyl Methoxycinnamate/Octinoxate, Ethylhexyl Salicylate/Octisalate, Titanium Dioxide, Zinc Oxide. Inactive: Aqua/Water, Cyclomethicone, Dipropylene Glycol, Glycerin, PEG-10 Dimethicone, Methyl Trimethicone, C12-15 Alkyl Benzoate, Dimethicone, Disteardimonium Hectorite, Magnesium Sulfate, Vinyl Dimethicone /Methicone Silsesquioxane Crosspolymer, Centella Asiatica Extract, Mel/Honey Extract, Talc, Dimethicone/ Vinyl Dimethicone Crosspolymer, Phenoxyethanol, Ethylhexylglycerin, Trihydroxystearin, Butylene Glycol, Mica, Aluminum Hydroxide, Palmitic Acid, Stearic Acid, Polyester-1, Silica Dimethyl Silylate, Tocopheryl Acetate, Methicone, Tocopherol, Parfum/Fragrance, Hexyl Cinnamal, Alpha-Isomethyl Ionone, Linalool, Citronellol, Geraniol, Eugenol, Limonene, CI 77492/Iron Oxides, CI 77491/Iron Oxides, CI 77499/Iron Oxides.",https://www.ulta.com/p/cc-creme-spf-25-pimprod2005688?sku=2548339,0,4.6
Revlon,ColorStay Skin Awaken Concealer,"Home
Makeup
Face
Concealer","Aqua/Water/Eau, Dimethicone, Trimethylsiloxysilicate, Titanium Dioxide, Glycerin, Phenyl Trimethicone, Zinc Oxide [nano], PEG/PPG-18/18 Dimethicone, Bis-PEG/PPG-14/14 Dimethicone, Sodium Chloride, Tribehenin, Butylene Glycol, Boron Nitride, 1,2-Hexanediol, Alumina, Caffeine, Caprylyl Glycol, Dimethiconol, Hydrogen Dimethicone, Methicone, Methyl Methacrylate Crosspolymer, Mica, Silica, Sorbitan Sesquioleate, Tetrahexyldecyl Ascorbate, Tetrasodium EDTA, Triethoxycaprylylsilane, Trisiloxane, Phenoxyethanol MAY CONTAIN/PEUT CONTENIR/PUEDE CONTENER (+/-): [Bismuth Oxychloride (CI 77163), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Titanium Dioxide (CI 77891)]. B01672",https://www.ulta.com/p/colorstay-skin-awaken-concealer-pimprod2029801?sku=2590576,0,4.3
