company,product name ,category,ingredients,link,total number of reviews,product rate 
CHANEL,ULTRA LE TEINT Ultrawear All-Day Comfort Flawless Finish Compact Foundation,"Home
Makeup
Face
Foundation","Talc, Silica, Boron Nitride, Dimethicone, Magnesium Myristate, Synthetic Fluorphlogopite, Polymethylsilsesquioxane, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Ethylhexyl Polyhydroxystearate, Squalane, Aluminum Dimyristate, Potassium Sorbate, Aluminum Hydroxide, Chlorphenesin, Parfum (Fragrance), Sodium Lauroyl Glutamate, Tocopheryl Acetate, Lysine, Magnesium Chloride, [+ / - (May Contain), CI 77007 (Ultramarines), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77891 (Titanium Dioxide), Mica], IL47B-I.",https://www.ulta.com/p/ultra-le-teint-ultrawear-all-day-comfort-flawless-finish-compact-foundation-pimprod2030112?sku=2568238,0,4.4
Too Faced,Chocolate Soleil: Natural Chocolate Cocoa-Infused Healthy Glow Bronzer,"Home
Makeup
Face
Bronzer","Mica, Octyldodecyl Stearoyl Stearate, Silica, Zinc Stearate, Zea Mays (Corn) Starch, Glyceryl Caprylate, P-Anisic Acid, Theobroma Cacao (Cocoa) Fruit Powder, Rhododendron Ferrugineum Extract, Sodium Hyaluronate, Glycerin, Glycine Soja (Soybean) Oil, Water\Aqua\Eau, Fragrance (Parfum), Benzyl Benzoate, Benzyl Alcohol, Tocopherol, [+/- Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Red 7 Lake (CI 15850), Ultramarines (CI 77007), Yellow 5 Lake (CI 19140)].",https://www.ulta.com/p/chocolate-soleil-natural-chocolate-cocoa-infused-healthy-glow-bronzer-pimprod2031828?sku=2594146,0,4.6
Tarte,Amazonian Clay Blurring Powder Foundation,"Home
Makeup
Face
Foundation","Mica, Zinc Stearate, Silica, Coco-Caprylate/Caprate, Octyldodecyl Stearoyl Stearate, Sodium Starch Octenylsuccinate, Magnesium Myristate, Synthetic Fluorphlogopite, Lauroyl Lysine, Kaolin, Glyceryl Caprylate, Pentylene Glycol, Cetyl Alcohol, Tocopheryl Acetate, Magnolia Officinalis Bark Extract, Squalane, Boron Nitride, Ricinus Communis (Castor) Seed Oil, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Hydrogenated Castor Oil, Tin Oxide, Alumina, Magnesium Oxide. (+/-): Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140), Iron Oxides (CI 77491, CI 77492, CI 77499).",https://www.ulta.com/p/amazonian-clay-blurring-powder-foundation-pimprod2036934?sku=2604702,0,3.9
Anastasia Beverly Hills,Cosmos Eyeshadow Palette,"Home
Makeup
Eyes
Eyeshadow Palettes","Supercluster: Aluminum Calcium Sodium Silicate, Mica, Dimethicone, Calcium Aluminum Borosilicate, Polyethylene Terephthalate, Synthetic Fluorphlogopite, Zinc Stearate, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Tin Oxide, Caprylyl Glycol, Lauroyl Lysine, Isopentyldiol, Acrylates Copolymer, Tocopherol, Phenoxyethanol, Titanium Dioxide (CI 77891), Ferric Ferrocyanide (CI 77510)
Sun: Synthetic Fluorphlogopite, Mica, Aluminum Calcium Sodium Silicate, Dimethicone, Silica, Paraffin, Tin Oxide, Caprylyl Glycol, Lauroyl Lysine, Isopentyldiol, Tocopherol, Phenoxyethanol, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491)",https://www.ulta.com/p/cosmos-eyeshadow-palette-pimprod2039867?sku=2610712,0,3.8
KYLIE COSMETICS,Pressed Bronzing Powder,"Home
Makeup
Face
Bronzer","Mica, Squalane, Zinc Stearate, Perlite, Caprylyl Glycol, Ethylhexylglycerin, Caprylic/Capric Triglyceride, Rosa Hybrid Flower Extract, [+/- : Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Bismuth Oxychloride (CI 77163)].",https://www.ulta.com/p/pressed-bronzing-powder-pimprod2026555?sku=2584043,0,4.2
Smashbox,Cover Shot Eyeshadow Palette: Minimalist,"Home
Gifts
By Category
Makeup Gifts","Cinnamon, Deco, Platinum: Mica, Nylon-12, PTFE, Zinc Stearate, Boron Nitride, Dimethicone, Polymethylsilsesquioxane, Tocopheryl Acetate, Ascorbyl Palmitate, Lauroyl Lysine, Pyrus Malus (Apple) Fruit Extract, Glycerin, Cyclopentasiloxane, Caprylyl Glycol, Silica, Tin Oxide, Polysilicone-11, Isopentyldiol, Phenoxyethanol, [+/- Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Bismuth Oxychloride (CI 77163), Blue 1 Lake (CI 42090), Carmine (CI 75470), Chromium Hydroxide Green (CI 77289), Chromium Oxide Greens (CI 77288), Ferric Ferrocyanide (CI 77510), Manganese Violet (CI 77742), Ultramarines (CI 77007), Yellow 5 Lake (CI 19140)].
Cruise, Hang, Java, Nude, Vanilla: Mica, Nylon-12, Zinc Stearate, Caprylic/Capric Triglyceride, Dimethicone, Polyethylene, Boron Nitride, Magnesium Silicate, Lauroyl Lysine, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Isopentyldiol, Caprylyl Glycol, Phenoxyethanol, [+/- Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Bismuth Oxychloride (CI 77163), Blue 1 Lake (CI 42090), Carmine (CI 75470), Chromium Hydroxide Green (CI 77289), Chromium Oxide Greens (CI 77288), Ferric Ammonium Ferrocyanide (CI 77510), Ferric Ferrocyanide (CI 77510), Manganese Violet (CI 77742), Ultramarines (CI 77007), Yellow 5 Lake (CI 19140)].
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/cover-shot-eyeshadow-palette-minimalist-xlsImpprod18771111?sku=2531509,0,4.4
CoverGirl,Classic Color Blush,"Home
Makeup
Face
Blush","Talc, Calcium Silicate, Mineral Oil, Cetyl Dimethicone, Hydrogenated Coco-Glycerides, Octyl Hydroxystearate, Lauroyl Lysine, Polyethylene, Zinc Stearate, Polyoxymethylene Urea, Fragrance, Quaternium-15, Eucalyptus Oil, Sodium Dehydroacetate, Camphor, Menthol, Propylparaben, Clove Oil, Methylparaben, BHT, Mica, Titanium Dioxide. May Contain: Iron Oxides, Carmine, Red No. 6 Barium Lake, Ultramarines, Red No. 7 Calcium Lake, Yellow No. 5 Aluminum Lake, Tin Oxide.",https://www.ulta.com/p/classic-color-blush-636?sku=1131769,0,4.3
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,"Home
Makeup
Face
Foundation","Talc, Nylon-12, Synthetic Fluorphlogopite, Kaolin, Isoamyl Laurate, Dimethicone, Zinc Stearate, Phenyl Trimethicone, 1,2-Hexanediol, Caprylyl Glycol, Magnesium Myristate, Polyester-4, Boron Nitride, Barium Sulfate, Phenoxyethanol, Dimethiconol, Decylene Glycol, Hydrated Silica, Methyl Methacrylate Crosspolymer, Alumina, Magnesium Oxide. May Contain/Peut Contenir (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Yellow 5 Lake (CI 19140).",https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592355,0,4.4
Morphe,Ultralavender Glow Show Radiant Pressed Highlighter,"Home
Makeup
Face
Highlighter","Mica, Kaolin, Octyldodecyl Stearoyl Stearate, Magnesium Myristate, Zinc Stearate, Squalane, Caprylic/Capric Triglyceride, Silica, Boron Nitride, Lauroyl Lysine, Sodium Dehydroacetate, Potassium Sorbate, Tin Oxide, Prunus Armeniaca (Apricot) Kernel Oil, Tocopheryl Acetate, Ricinus Communis (Castor) Seed Oil, Sodium Hyaluronate, Hydrogenated Castor Oil, Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Red 7 (CI 15850), Iron Oxides (CI 77492, CI 77499).",https://www.ulta.com/p/ultralavender-glow-show-radiant-pressed-highlighter-pimprod2037431?sku=2604644,0,2.8
e.l.f. Cosmetics,Contour Palette,"Home
Gifts
By Price
$25 and Under","Mica, Talc, Ethyhexyl Palmitate, Silica, Nylon-12, PTFE, Zinc Stearate, Dimethicone, Tocopheryl Acetate (Ve). May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499, Manganese Violet (CI 77742).",https://www.ulta.com/p/contour-palette-xlsImpprod14521213?sku=2500450,0,4
e.l.f. Cosmetics,Bronzer Palette,"Home
Gifts
By Price
$25 and Under","Mica, Talc, Ethylhexyl Palmitate, Silica, Nylon-12, PTFE, Zinc Stearate, Dimethicone, Tocopheryl Acetate (Ve). May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Manganese Violet (CI 77742).",https://www.ulta.com/p/bronzer-palette-xlsImpprod14521215?sku=2500443,0,3.8
Estée Lauder,Pure Color Envy Luxe EyeShadow Quad Refill,"Home
Makeup
Eyes
Eyeshadow","Talc, Zea Mays (Corn) Starch, Aluminum Starch Octenylsuccinate, Dimethicone, Silica, Nylon-12, Cetearyl Ethylhexanoate, Caprylyl Glycol, Ethylhexylglycerin, Zinc Stearate, Polymethyl Methacrylate, Water/Aqua/Eau. May Contain (+/-): Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Chromium Oxide Greens (Ci 77288), Chromium Hydroxide Green (Ci 77289), Ferric Ferrocyanide (Ci 77510), Bronze Powder (Ci 77400), Blue 1 Lake (Ci 42090), Ferric Ammonium Ferrocyanide (Ci 77510), Aluminum Powder (Ci 77000), Copper Powder (Ci 77400), Manganese Violet (Ci 77742), Bismuth Oxychloride (Ci 77163), Carmine (Ci 75470), Ultramarines (Ci 77007), Yellow 5 Lake (Ci 19140). Satin: Talc, Dimethicone, Octyldodecyl Stearoyl Stearate, Zinc Stearate, Nylon-12, Caprylyl Glycol, Ethylhexylglycerin, Calcium Aluminum Borosilicate, Calcium Titanium Borosilicate, Calcium Sodium Borosilicate, Alumina, Aluminum Calcium Sodium Silicate, Synthetic Fluorphlogopite, Silica, Tin Oxide. May Contain (+/-): Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Carmine (Ci 75470), Yellow 5 Lake (Ci 19140), Copper Powder (Ci 77400), Manganese Violet (Ci 77742), Chromium Hydroxide Green (Ci 77289), Bismuth Oxychloride (Ci 77163), Aluminum Powder (Ci 77000), Chromium Oxide Greens (Ci 77288), Ferric Ammonium Ferrocyanide (Ci 77510), Blue 1 Lake (Ci 42090), Bronze Powder (Ci 77400), Ultramarines (Ci 77007), Ferric Ferrocyanide (Ci 77510). Sparkle: Calcium Sodium Borosilicate, Talc, Diisostearyl Malate, Caprylic/Capric Triglyceride, Synthetic Fluorphlogopite, Hydrogenated Castor Oil Hydroxystearate, Butyrospermum Parkii (Shea Butter) Unsaponifiables, Soybean Glycerides, Caprylyl Glycol, Calcium Aluminum Borosilicate, Aluminum Calcium Sodium Silicate, Silica, Tin Oxide, 1,2-Hexanediol, Ascorbyl Palmitate, Citric Acid, Tetrasodium Edta, Chlorphenesin, Potassium Sorbate. May Contain: Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Yellow 5 Lake (Ci 19140), Carmine (Ci 75470), Ferric Ammonium Ferrocyanide (Ci 77510), Copper Powder (Ci 77400), Ferric Ferrocyanide (Ci 77510), Manganese Violet (Ci 77742), Chromium Oxide Greens (Ci 77288), Chromium Hydroxide Green (Ci 77289), Bismuth Oxychloride (Ci 77163), Aluminum Powder (Ci 77000), Bronze Powder (Ci 77400), Ultramarines (Ci 77007), Blue 1 Lake (Ci 42090).",https://www.ulta.com/p/pure-color-envy-luxe-eyeshadow-quad-refill-pimprod2031054?sku=2592006,0,2.8
KVD Beauty,Good Apple Skin-Perfecting Hydrating Foundation Balm,"Home
Makeup
Face
Foundation","Deep 086: Triethylhexanoin, Octyldodecanol, Silica, Dimethicone, Dibutyl Lauroyl Glutamide, Octyldodecyl Neopentanoate, Disteardimonium Hectorite, Isostearyl Alcohol, Oleyl Alcohol, Polymethyl Methacrylate, Pyrus Malus (Apple) Fruit Extract, Disodium Stearoyl Glutamate, Mica, Hydrolyzed Sodium Hyaluronate, Polysilicone-11, Aqua/Water/Eau, Butylene Glycol, Caprylyl Glycol, Phenoxyethanol, Aluminum Hydroxide, Carthamus Tinctorius (Safflower) Seed Oil, Hexylene Glycol, Tocopheryl Acetate, Tocopherol, Ascorbic Acid, Decyl Glucoside, Glycerin, Sodium Pca, Sodium Lactate, Arginine, Aspartic Acid, Pca, Saccharomyces/Magnesium Ferment, Glycine, Alanine, Serine, Valine, Saccharomyces/Copper Ferment, Potassium Sorbate, Saccharomyces/Silicon Ferment, Isoleucine, Proline, Threonine, Saccharomyces/Zinc Ferment, Hyaluronic Acid, Saccharomyces/Iron Ferment, Silanetriol, Citric Acid, Sorbic Acid, Histidine, Phenylalanine. May Contain:: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).",https://www.ulta.com/p/good-apple-skin-perfecting-hydrating-foundation-balm-pimprod2022990?sku=2576940,0,3.5
Urban Decay Cosmetics,All Nighter Waterproof Setting Powder,"Home
Makeup
Face
Setting Spray & Powder","Dimethicone, Nylon-12, Silica, Zinc Stearate, HDI/Trimethylol Hexyllactone Crosspolymer, Dimethiconol, Magnesium Myristate, Potassium Sorbate, Caprylyl Glycol, Phenoxyethanol, Lauroyl Lysine, Hexylene Glycol. May Contain: Mica, CI 77491, CI 77492, CI 77499 / Iron Oxides.",https://www.ulta.com/p/all-nighter-waterproof-setting-powder-xlsImpprod18271004?sku=2527641,0,4.3
UOMA Beauty,BROW-FRO Fro To Go,"Home
Makeup
Eyes
Eyebrows","Brow Pencil: Hydrogenated Soybean Oil, Hydrogenated Coco-glycerides, Synthetic Fluorphlogopite, Hydrogenated Vegetable Oil, Zinc Stearate, Copernicia Cerifera (Carnauba Wax), Stearic Acid, Polyglyceryl-2 Triisostearate, Tocopheryl Acetate, Phenoxyethanol, Caprylyl Glycol, Hexylene Glycol. May Contain: Titanium Dioxide (CI 77891), Aluminum Hydroxide, Iron Oxides (CI 7749I, CI 77499, CI 77492).
Highlighter: Synthetic Fluorphlogopite, Diphenylsiloxy Phenyl Trimethicone, Dimethicone, Phenoxyethanol, Tocopheryl Acetate. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499), Mica, Tin Oxide, Calcium Titanium Borosilicate.",https://www.ulta.com/p/brow-fro-fro-go-pimprod2011768?sku=2559363,0,4.5
Ere Perez,Rice Powder Bronzer Duo,"Home
Makeup
Face
Bronzer","mica, tapioca starch, zinc stearate, squalene, magnesium carbonate, Ingredients: silica, oryza sativa (native rice) starch, helianthus annuus (sunflower) seed oil, tocopherol (vitamin e), matricaria recutita (chamomile) flower extract, glyceryl caprylate, p-anisic acid, chlorphenesin, tourmaline, calcium sulfate, manganese sulfate, lauroyl lysine, tin oxide. May contain +/- CI 77491, CI 77492, CI 77499 (iron oxides), CI 77891 (titanium dioxide), CI 15850 (D&C red 6)",https://www.ulta.com/p/rice-powder-bronzer-duo-pimprod2029275?sku=2588774,0,5
StriVectin,Pro Glowfoliant Mix-in Microderm Crystals,"Home
Skin Care
Treatment & Serums
Face Peels & Exfoliators","Alumina, Propylene Glycol, Glycerin, Aqua/Water/Eau, Decyl Glucoside, Myristyl Nicotinate, Diamond Powder, Mandelic Acid, Lactic Acid, Linoleic Acid, Linolenic Acid, Chondrus Crispus Extract, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Zinc Gluconate, Copper Gluconate, Magnesium Aspartate, Polysorbate 20, Pentylene Glycol, Propanediol, Sodium Oxide, Tocopherol, Chlorphenesin, Silica, Sodium Dehydroacetate, Phenethyl Alcohol, Citric Acid, Phenoxyethanol, CI 77891 (Titanium Dioxide), CI 77491 (Iron Oxides).",https://www.ulta.com/p/pro-glowfoliant-mix-in-microderm-crystals-pimprod2029313?sku=2588255,0,4.8
florence by mills,Call It Even Color Correcting Powder,"Home
Makeup
Face
Color Correcting","Mica, Zinc Stearate, Silica, Caprylic/Capric Triglyceride, Isopentyldiol, Macadamia Integrifolia/Tetraphylla Seed Oil, Ricinus Communis (Castor) Seed Oil, Magnesium Aluminum Silicate, Glyceryl Caprylate, 1,2-Hexanediol, Caprylyl Glycol, Stearic Acid, Water/Aqua/Eau, Ethylhexylglycerin, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77492), Chromium Hydroxide Green (Ci 77289), Manganese Violet (Ci 77742), Iron Oxides (Ci 77491), Ultramarines (77007).",https://www.ulta.com/p/call-it-even-color-correcting-powder-pimprod2030680?sku=2590919,0,4.7
